,Case_id,Status,Detail
82,WAC1720550627,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550627, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
83,WAC1720550628,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550628, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
84,WAC1720550629,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550629, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
85,WAC1720550630,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550630, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
86,WAC1720550631,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550631, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
87,WAC1720550632,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550632, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
88,WAC1720550633,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550633, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
89,WAC1720550634,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550634, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
90,WAC1720550635,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550635, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
91,WAC1720550636,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550636, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
92,WAC1720550637,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550637, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
93,WAC1720550638,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550638, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
94,WAC1720550639,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550639, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
